Hisp.id,Hisp.display-label,Sex.id,Sex.display-label,Year.id,Year.display-label,GEO.id,GEO.id2,GEO.display-label,wac,bac,iac,aac,nac
tothisp,Total,totsex,Both Sexes,est72012,"July 1, 2012",0400000US17,17,Illinois,10231522,2012093,138906,716337,16870
hisp,Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US18,18,Indiana,168101,12642,7428,2293,1067
hisp,Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US18,18,Indiana,168101,12642,7428,2293,1067
hisp,Hispanic,female,Female,est72010,"July 1, 2010",0400000US18,18,Indiana,168956,12732,7478,2313,1074
hisp,Hispanic,female,Female,est72011,"July 1, 2011",0400000US18,18,Indiana,174069,13233,7720,2429,1105
hisp,Hispanic,female,Female,est72012,"July 1, 2012",0400000US18,18,Indiana,178570,13578,7932,2487,1153
hisp,Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US18,18,Indiana,187444,12375,8417,2283,1184
hisp,Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US18,18,Indiana,187444,12375,8417,2283,1184
hisp,Hispanic,male,Male,est72010,"July 1, 2010",0400000US18,18,Indiana,188463,12488,8463,2311,1197
hisp,Hispanic,male,Male,est72011,"July 1, 2011",0400000US18,18,Indiana,192857,12941,8749,2417,1225
hisp,Hispanic,male,Male,est72012,"July 1, 2012",0400000US18,18,Indiana,197663,13363,8996,2512,1271
hisp,Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US18,18,Indiana,355545,25017,15845,4576,2251
hisp,Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US18,18,Indiana,355545,25017,15845,4576,2251
hisp,Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US18,18,Indiana,357419,25220,15941,4624,2271
hisp,Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US18,18,Indiana,366926,26174,16469,4846,2330
hisp,Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US18,18,Indiana,376233,26941,16928,4999,2424
nhisp,Not Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US18,18,Indiana,2740297,333202,21295,63928,2659
nhisp,Not Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US18,18,Indiana,2740296,333202,21295,63928,2659
nhisp,Not Hispanic,female,Female,est72010,"July 1, 2010",0400000US18,18,Indiana,2740879,334028,21299,64498,2712
nhisp,Not Hispanic,female,Female,est72011,"July 1, 2011",0400000US18,18,Indiana,2742942,337994,21607,67251,2786
nhisp,Not Hispanic,female,Female,est72012,"July 1, 2012",0400000US18,18,Indiana,2742604,341269,21879,70057,2897
nhisp,Not Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US18,18,Indiana,2643860,307283,20261,60220,2482
nhisp,Not Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US18,18,Indiana,2643859,307283,20261,60220,2482
nhisp,Not Hispanic,male,Male,est72010,"July 1, 2010",0400000US18,18,Indiana,2645121,308144,20268,60756,2527
nhisp,Not Hispanic,male,Male,est72011,"July 1, 2011",0400000US18,18,Indiana,2648390,311970,20524,63553,2619
nhisp,Not Hispanic,male,Male,est72012,"July 1, 2012",0400000US18,18,Indiana,2649853,315546,20754,66267,2676
nhisp,Not Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US18,18,Indiana,5384157,640485,41556,124148,5141
nhisp,Not Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US18,18,Indiana,5384155,640485,41556,124148,5141
nhisp,Not Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US18,18,Indiana,5386000,642172,41567,125254,5239
nhisp,Not Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US18,18,Indiana,5391332,649964,42131,130804,5405
nhisp,Not Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US18,18,Indiana,5392457,656815,42633,136324,5573
tothisp,Total,female,Female,cen42010,"April 1, 2010 Census",0400000US18,18,Indiana,2908398,345844,28723,66221,3726
tothisp,Total,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US18,18,Indiana,2908397,345844,28723,66221,3726
tothisp,Total,female,Female,est72010,"July 1, 2010",0400000US18,18,Indiana,2909835,346760,28777,66811,3786
tothisp,Total,female,Female,est72011,"July 1, 2011",0400000US18,18,Indiana,2917011,351227,29327,69680,3891
tothisp,Total,female,Female,est72012,"July 1, 2012",0400000US18,18,Indiana,2921174,354847,29811,72544,4050
tothisp,Total,male,Male,cen42010,"April 1, 2010 Census",0400000US18,18,Indiana,2831304,319658,28678,62503,3666
tothisp,Total,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US18,18,Indiana,2831303,319658,28678,62503,3666
tothisp,Total,male,Male,est72010,"July 1, 2010",0400000US18,18,Indiana,2833584,320632,28731,63067,3724
tothisp,Total,male,Male,est72011,"July 1, 2011",0400000US18,18,Indiana,2841247,324911,29273,65970,3844
tothisp,Total,male,Male,est72012,"July 1, 2012",0400000US18,18,Indiana,2847516,328909,29750,68779,3947
tothisp,Total,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US18,18,Indiana,5739702,665502,57401,128724,7392
tothisp,Total,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US18,18,Indiana,5739700,665502,57401,128724,7392
tothisp,Total,totsex,Both Sexes,est72010,"July 1, 2010",0400000US18,18,Indiana,5743419,667392,57508,129878,7510
tothisp,Total,totsex,Both Sexes,est72011,"July 1, 2011",0400000US18,18,Indiana,5758258,676138,58600,135650,7735
tothisp,Total,totsex,Both Sexes,est72012,"July 1, 2012",0400000US18,18,Indiana,5768690,683756,59561,141323,7997
hisp,Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US19,19,Iowa,66342,2936,3619,895,417
hisp,Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US19,19,Iowa,66342,2936,3619,895,417
hisp,Hispanic,female,Female,est72010,"July 1, 2010",0400000US19,19,Iowa,66729,2963,3645,902,421
hisp,Hispanic,female,Female,est72011,"July 1, 2011",0400000US19,19,Iowa,68928,3120,3837,974,423
hisp,Hispanic,female,Female,est72012,"July 1, 2012",0400000US19,19,Iowa,71285,3255,4008,1009,435
hisp,Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US19,19,Iowa,74226,3167,3945,927,458
hisp,Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US19,19,Iowa,74256,3167,3945,927,458
hisp,Hispanic,male,Male,est72010,"July 1, 2010",0400000US19,19,Iowa,74696,3193,3972,933,465
hisp,Hispanic,male,Male,est72011,"July 1, 2011",0400000US19,19,Iowa,77323,3346,4167,988,487
hisp,Hispanic,male,Male,est72012,"July 1, 2012",0400000US19,19,Iowa,79646,3528,4373,1041,497
hisp,Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US19,19,Iowa,140568,6103,7564,1822,875
hisp,Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US19,19,Iowa,140598,6103,7564,1822,875
hisp,Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US19,19,Iowa,141425,6156,7617,1835,886
hisp,Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US19,19,Iowa,146251,6466,8004,1962,910
hisp,Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US19,19,Iowa,150931,6783,8381,2050,932
nhisp,Not Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US19,19,Iowa,1392056,52071,10042,31865,1624
nhisp,Not Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US19,19,Iowa,1392059,52070,10042,31865,1624
nhisp,Not Hispanic,female,Female,est72010,"July 1, 2010",0400000US19,19,Iowa,1392755,52296,10046,32112,1635
nhisp,Not Hispanic,female,Female,est72011,"July 1, 2011",0400000US19,19,Iowa,1393696,53908,10176,33607,1736
nhisp,Not Hispanic,female,Female,est72012,"July 1, 2012",0400000US19,19,Iowa,1393122,55265,10252,35145,1786
nhisp,Not Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US19,19,Iowa,1349338,57203,9847,31467,1674
nhisp,Not Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US19,19,Iowa,1349654,57343,9859,31470,1675
nhisp,Not Hispanic,male,Male,est72010,"July 1, 2010",0400000US19,19,Iowa,1350863,57621,9882,31714,1692
nhisp,Not Hispanic,male,Male,est72011,"July 1, 2011",0400000US19,19,Iowa,1352857,59607,10030,33191,1785
nhisp,Not Hispanic,male,Male,est72012,"July 1, 2012",0400000US19,19,Iowa,1353550,61212,10153,34724,1819
nhisp,Not Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US19,19,Iowa,2741394,109274,19889,63332,3298
nhisp,Not Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US19,19,Iowa,2741713,109413,19901,63335,3299
nhisp,Not Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US19,19,Iowa,2743618,109917,19928,63826,3327
nhisp,Not Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US19,19,Iowa,2746553,113515,20206,66798,3521
nhisp,Not Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US19,19,Iowa,2746672,116477,20405,69869,3605
tothisp,Total,female,Female,cen42010,"April 1, 2010 Census",0400000US19,19,Iowa,1458398,55007,13661,32760,2041
tothisp,Total,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US19,19,Iowa,1458401,55006,13661,32760,2041
tothisp,Total,female,Female,est72010,"July 1, 2010",0400000US19,19,Iowa,1459484,55259,13691,33014,2056
tothisp,Total,female,Female,est72011,"July 1, 2011",0400000US19,19,Iowa,1462624,57028,14013,34581,2159
tothisp,Total,female,Female,est72012,"July 1, 2012",0400000US19,19,Iowa,1464407,58520,14260,36154,2221
tothisp,Total,male,Male,cen42010,"April 1, 2010 Census",0400000US19,19,Iowa,1423564,60370,13792,32394,2132
tothisp,Total,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US19,19,Iowa,1423910,60510,13804,32397,2133
tothisp,Total,male,Male,est72010,"July 1, 2010",0400000US19,19,Iowa,1425559,60814,13854,32647,2157
tothisp,Total,male,Male,est72011,"July 1, 2011",0400000US19,19,Iowa,1430180,62953,14197,34179,2272
tothisp,Total,male,Male,est72012,"July 1, 2012",0400000US19,19,Iowa,1433196,64740,14526,35765,2316
tothisp,Total,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US19,19,Iowa,2881962,115377,27453,65154,4173
tothisp,Total,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US19,19,Iowa,2882311,115516,27465,65157,4174
tothisp,Total,totsex,Both Sexes,est72010,"July 1, 2010",0400000US19,19,Iowa,2885043,116073,27545,65661,4213
tothisp,Total,totsex,Both Sexes,est72011,"July 1, 2011",0400000US19,19,Iowa,2892804,119981,28210,68760,4431
tothisp,Total,totsex,Both Sexes,est72012,"July 1, 2012",0400000US19,19,Iowa,2897603,123260,28786,71919,4537
hisp,Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US20,20,Kansas,132217,7267,7358,1822,625
hisp,Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US20,20,Kansas,132217,7267,7358,1822,625
hisp,Hispanic,female,Female,est72010,"July 1, 2010",0400000US20,20,Kansas,132946,7318,7410,1837,630
hisp,Hispanic,female,Female,est72011,"July 1, 2011",0400000US20,20,Kansas,136339,7570,7598,1875,633
hisp,Hispanic,female,Female,est72012,"July 1, 2012",0400000US20,20,Kansas,139632,7918,7783,1969,647
hisp,Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US20,20,Kansas,144435,7166,8014,1850,706
hisp,Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US20,20,Kansas,144435,7166,8014,1850,706
hisp,Hispanic,male,Male,est72010,"July 1, 2010",0400000US20,20,Kansas,145377,7254,8072,1880,715
hisp,Hispanic,male,Male,est72011,"July 1, 2011",0400000US20,20,Kansas,148672,7514,8277,1934,725
hisp,Hispanic,male,Male,est72012,"July 1, 2012",0400000US20,20,Kansas,152486,7800,8432,1988,742
hisp,Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US20,20,Kansas,276652,14433,15372,3672,1331
hisp,Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US20,20,Kansas,276652,14433,15372,3672,1331
hisp,Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US20,20,Kansas,278323,14572,15482,3717,1345
hisp,Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US20,20,Kansas,285011,15084,15875,3809,1358
hisp,Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US20,20,Kansas,292118,15718,16215,3957,1389
nhisp,Not Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US20,20,Kansas,1164002,94746,25391,42276,2022
nhisp,Not Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US20,20,Kansas,1164001,94746,25391,42276,2022
nhisp,Not Hispanic,female,Female,est72010,"July 1, 2010",0400000US20,20,Kansas,1164683,95127,25462,42613,2041
nhisp,Not Hispanic,female,Female,est72011,"July 1, 2011",0400000US20,20,Kansas,1164327,96559,25545,44057,2054
nhisp,Not Hispanic,female,Female,est72012,"July 1, 2012",0400000US20,20,Kansas,1163767,97977,25723,45521,2129
nhisp,Not Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US20,20,Kansas,1128164,97876,24328,39385,2092
nhisp,Not Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US20,20,Kansas,1128163,97876,24328,39385,2092
nhisp,Not Hispanic,male,Male,est72010,"July 1, 2010",0400000US20,20,Kansas,1130019,98529,24418,39749,2126
nhisp,Not Hispanic,male,Male,est72011,"July 1, 2011",0400000US20,20,Kansas,1130870,99638,24579,40868,2128
nhisp,Not Hispanic,male,Male,est72012,"July 1, 2012",0400000US20,20,Kansas,1133994,101951,24915,42059,2205
nhisp,Not Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US20,20,Kansas,2292166,192622,49719,81661,4114
nhisp,Not Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US20,20,Kansas,2292164,192622,49719,81661,4114
nhisp,Not Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US20,20,Kansas,2294702,193656,49880,82362,4167
nhisp,Not Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US20,20,Kansas,2295197,196197,50124,84925,4182
nhisp,Not Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US20,20,Kansas,2297761,199928,50638,87580,4334
tothisp,Total,female,Female,cen42010,"April 1, 2010 Census",0400000US20,20,Kansas,1296219,102013,32749,44098,2647
tothisp,Total,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US20,20,Kansas,1296218,102013,32749,44098,2647
tothisp,Total,female,Female,est72010,"July 1, 2010",0400000US20,20,Kansas,1297629,102445,32872,44450,2671
tothisp,Total,female,Female,est72011,"July 1, 2011",0400000US20,20,Kansas,1300666,104129,33143,45932,2687
tothisp,Total,female,Female,est72012,"July 1, 2012",0400000US20,20,Kansas,1303399,105895,33506,47490,2776
tothisp,Total,male,Male,cen42010,"April 1, 2010 Census",0400000US20,20,Kansas,1272599,105042,32342,41235,2798
tothisp,Total,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US20,20,Kansas,1272598,105042,32342,41235,2798
tothisp,Total,male,Male,est72010,"July 1, 2010",0400000US20,20,Kansas,1275396,105783,32490,41629,2841
tothisp,Total,male,Male,est72011,"July 1, 2011",0400000US20,20,Kansas,1279542,107152,32856,42802,2853
tothisp,Total,male,Male,est72012,"July 1, 2012",0400000US20,20,Kansas,1286480,109751,33347,44047,2947
tothisp,Total,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US20,20,Kansas,2568818,207055,65091,85333,5445
tothisp,Total,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US20,20,Kansas,2568816,207055,65091,85333,5445
tothisp,Total,totsex,Both Sexes,est72010,"July 1, 2010",0400000US20,20,Kansas,2573025,208228,65362,86079,5512
tothisp,Total,totsex,Both Sexes,est72011,"July 1, 2011",0400000US20,20,Kansas,2580208,211281,65999,88734,5540
tothisp,Total,totsex,Both Sexes,est72012,"July 1, 2012",0400000US20,20,Kansas,2589879,215646,66853,91537,5723
hisp,Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US21,21,Kentucky,52260,4854,2550,1027,602
hisp,Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US21,21,Kentucky,52260,4854,2550,1027,602
hisp,Hispanic,female,Female,est72010,"July 1, 2010",0400000US21,21,Kentucky,52599,4901,2553,1033,606
hisp,Hispanic,female,Female,est72011,"July 1, 2011",0400000US21,21,Kentucky,54381,5130,2670,1081,618
hisp,Hispanic,female,Female,est72012,"July 1, 2012",0400000US21,21,Kentucky,56640,5368,2766,1113,657
hisp,Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US21,21,Kentucky,66359,5703,3236,1175,852
hisp,Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US21,21,Kentucky,66359,5703,3236,1175,852
hisp,Hispanic,male,Male,est72010,"July 1, 2010",0400000US21,21,Kentucky,66632,5758,3239,1172,860
hisp,Hispanic,male,Male,est72011,"July 1, 2011",0400000US21,21,Kentucky,68283,5856,3269,1200,858
hisp,Hispanic,male,Male,est72012,"July 1, 2012",0400000US21,21,Kentucky,70344,6054,3352,1241,859
hisp,Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US21,21,Kentucky,118619,10557,5786,2202,1454
hisp,Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US21,21,Kentucky,118619,10557,5786,2202,1454
hisp,Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US21,21,Kentucky,119231,10659,5792,2205,1466
hisp,Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US21,21,Kentucky,122664,10986,5939,2281,1476
hisp,Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US21,21,Kentucky,126984,11422,6118,2354,1516
nhisp,Not Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US21,21,Kentucky,1943317,187591,14330,31989,2113
nhisp,Not Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US21,21,Kentucky,1943312,187589,14330,31989,2113
nhisp,Not Hispanic,female,Female,est72010,"July 1, 2010",0400000US21,21,Kentucky,1946857,188398,14360,32279,2130
nhisp,Not Hispanic,female,Female,est72011,"July 1, 2011",0400000US21,21,Kentucky,1949948,191730,14537,33609,2179
nhisp,Not Hispanic,female,Female,est72012,"July 1, 2012",0400000US21,21,Kentucky,1949012,194220,14635,34977,2249
nhisp,Not Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US21,21,Kentucky,1865282,182578,13881,28670,2131
nhisp,Not Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US21,21,Kentucky,1865277,182575,13881,28670,2131
nhisp,Not Hispanic,male,Male,est72010,"July 1, 2010",0400000US21,21,Kentucky,1867238,182898,13883,28875,2164
nhisp,Not Hispanic,male,Male,est72011,"July 1, 2011",0400000US21,21,Kentucky,1872621,186630,14101,30367,2262
nhisp,Not Hispanic,male,Male,est72012,"July 1, 2012",0400000US21,21,Kentucky,1875015,190250,14187,31746,2372
nhisp,Not Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US21,21,Kentucky,3808599,370169,28211,60659,4244
nhisp,Not Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US21,21,Kentucky,3808589,370164,28211,60659,4244
nhisp,Not Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US21,21,Kentucky,3814095,371296,28243,61154,4294
nhisp,Not Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US21,21,Kentucky,3822569,378360,28638,63976,4441
nhisp,Not Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US21,21,Kentucky,3824027,384470,28822,66723,4621
tothisp,Total,female,Female,cen42010,"April 1, 2010 Census",0400000US21,21,Kentucky,1995577,192445,16880,33016,2715
tothisp,Total,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US21,21,Kentucky,1995572,192443,16880,33016,2715
tothisp,Total,female,Female,est72010,"July 1, 2010",0400000US21,21,Kentucky,1999456,193299,16913,33312,2736
tothisp,Total,female,Female,est72011,"July 1, 2011",0400000US21,21,Kentucky,2004329,196860,17207,34690,2797
tothisp,Total,female,Female,est72012,"July 1, 2012",0400000US21,21,Kentucky,2005652,199588,17401,36090,2906
tothisp,Total,male,Male,cen42010,"April 1, 2010 Census",0400000US21,21,Kentucky,1931641,188281,17117,29845,2983
